trial,truth,prediction,prob_left,prob_right,score
1,right,left,0.9188130293946806,0.08118697060531943,0
2,left,left,0.6885293569777273,0.3114706430222726,1
3,right,right,0.3338452678774685,0.6661547321225315,2
4,left,right,0.23695134998539213,0.7630486500146079,2
5,right,right,0.13436840226046254,0.8656315977395375,3
6,right,right,0.127407479651521,0.872592520348479,4
7,left,none,0.5714324103440486,0.42856758965595143,4
8,right,none,0.4776754307857596,0.5223245692142404,4
9,left,left,0.7308015826001667,0.2691984173998333,5
10,left,right,0.26216747665546114,0.7378325233445389,5
11,left,left,0.6105982146627298,0.3894017853372702,6
12,right,right,0.19861792095576591,0.8013820790442341,7
13,right,left,0.6778731645284919,0.3221268354715081,7
14,left,left,0.7233545283154308,0.27664547168456916,8
15,right,right,0.17517715075334928,0.8248228492466507,9
16,right,none,0.5185623849033536,0.48143761509664634,9
17,left,none,0.48483972520635343,0.5151602747936466,9
18,left,none,0.48947117766794557,0.5105288223320544,9
19,right,right,0.13050213730103932,0.8694978626989607,10
20,right,left,0.678173783565257,0.321826216434743,10
21,left,left,0.8640912100190494,0.13590878998095063,11
22,left,right,0.3484568934706537,0.6515431065293463,11
23,right,none,0.40005915474384224,0.5999408452561578,11
24,right,left,0.9320973116308409,0.06790268836915918,11
25,right,left,0.6712987307413837,0.3287012692586163,11
26,left,left,0.797907034134821,0.20209296586517897,12
27,left,right,0.32863482886583195,0.671365171134168,12
28,right,right,0.3284235736485033,0.6715764263514967,13
29,left,left,0.7603960495026179,0.23960395049738212,14
30,right,right,0.25475014344393854,0.7452498565560615,15
31,left,left,0.8830745661268424,0.1169254338731576,16
32,left,left,0.7825081521080703,0.2174918478919296,17
33,right,left,0.9128276419400605,0.08717235805993948,17
34,right,left,0.6158204133938098,0.3841795866061902,17
35,left,left,0.8508669135274749,0.14913308647252513,18
36,left,none,0.578912028005597,0.421087971994403,18
37,left,left,0.7943380953446009,0.20566190465539907,19
38,right,left,0.8564536771878486,0.14354632281215146,19
39,left,left,0.944441083950777,0.05555891604922302,20
40,left,right,0.18794157585364468,0.8120584241463553,20
41,left,left,0.8134809408721984,0.1865190591278017,21
42,right,right,0.33263837355050874,0.6673616264494913,22
43,right,left,0.7441925323258018,0.25580746767419815,22
44,left,left,0.6006584537716804,0.39934154622831963,23
45,right,none,0.5272632114903256,0.4727367885096744,23
46,left,right,0.3757707001458168,0.6242292998541832,23
47,right,none,0.5626891963316547,0.4373108036683453,23
48,left,right,0.2548070537102701,0.7451929462897299,23
49,right,left,0.9017586434122076,0.09824135658779246,23
50,right,left,0.6629744090400659,0.3370255909599341,23
51,left,left,0.926529602416193,0.07347039758380705,24
52,right,none,0.5496373113774318,0.4503626886225683,24
53,left,left,0.901056673059177,0.09894332694082299,25
54,right,none,0.5875048030668879,0.41249519693311215,25
55,right,right,0.3178283389601255,0.6821716610398745,26
56,right,right,0.2571167741170465,0.7428832258829535,27
57,left,none,0.5541353837430003,0.44586461625699964,27
58,left,left,0.7013949574429146,0.2986050425570855,28
